fall_term,campus,atp_code,cds_code,high_school,city,county,cde_district,zip,lat,lon,charter,applicants,admits,enrollees,admit_rate,yield_rate,applicant_gpa,admit_gpa,enrollee_gpa,adm_african_american,adm_american_indian,adm_asian,adm_domestic_unknown,adm_hispanic_latinx,adm_int_l,adm_pacific_islander,adm_white,app_african_american,app_american_indian,app_asian,app_domestic_unknown,app_hispanic_latinx,app_int_l,app_pacific_islander,app_white,enr_african_american,enr_american_indian,enr_asian,enr_domestic_unknown,enr_hispanic_latinx,enr_int_l,enr_pacific_islander,enr_white,school_type,match_method,cohort_students,graduates,grad_rate,ag_completers,ag_completion_rate,hs_completers,college_going_rate,enrolled_uc,enrolled_csu,enrolled_ccc,enrolled_in_state_private,enrolled_out_of_state,enrollment_k12,frpm_count,frpm_pct,caaspp_ela_mean_score,caaspp_mathematics_mean_score,caaspp_ela_pct_met,caaspp_mathematics_pct_met,expected_admit_rate,admit_rate_residual,peer_cohort_students,peer_ag_completers,peer_applicants,peer_admits,peer_enrollees
2025,Santa Barbara,51423,1612000133397.0,GRANADA HIGH SCHOOL,Livermore,Alameda,Livermore Valley Joint Unified,94550-4066,37.675206,-121.78984,N,113.0,37.0,7.0,0.3274336283185841,0.1891891891891892,3.992389381,4.263243243,4.255714286,,,19.0,,3.0,,,11.0,,,52.0,,19.0,,,34.0,,,3.0,,,,,3.0,High Schools (Public),uc_directory_atp,532.0,524.0,98.5,340.0,64.9,,,,,,,,2156.0,338.0,0.1567717996289425,2652.5,2620.6,76.61,47.39,0.29884349548323436,0.028590132835349724,519.0,382.0,304.0,254.0,90.0
2025,Santa Barbara,53160,48705810139816.0,GRIFFIN ACADEMY HIGH SCHOOL,Vallejo,Solano,Vallejo City Unified,94589-2325,38.13275,-122.24834,Y,7.0,,,,,3.374285714,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),name_city,69.0,59.0,85.5,5.0,8.5,,,,,,,,186.0,133.0,0.7150537634408602,2599.3,2519.9,57.14,19.64,0.21466994110131513,,91.0,37.0,21.0,18.0,9.0
2025,Santa Barbara,51120,41688904132817.0,HALF MOON BAY HIGH SCHOOL,Half Moon Bay,San Mateo,Cabrillo Unified,94019,37.473215,-122.42846,N,58.0,23.0,3.0,0.396551724137931,0.1304347826086956,4.058965517,4.303913043,,,,3.0,,,,,19.0,,,11.0,,9.0,,,35.0,,,,,,,,3.0,High Schools (Public),uc_directory_atp,222.0,214.0,96.4,77.0,36.0,,,,,,,,911.0,234.0,0.256860592755214,2567.3,2534.5,47.73,30.66,0.2945774116818846,0.10197431245604638,298.5,205.0,152.5,114.0,51.0
2025,Santa Barbara,51150,1611920133629.0,HAYWARD HIGH SCHOOL,Hayward,Alameda,Hayward Unified,94541-5314,37.672677,-122.06992,N,15.0,9.0,3.0,0.6,0.3333333333333333,3.713333333,3.916666667,,,,,,6.0,,,,,,,,8.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,341.0,290.0,85.0,99.0,34.1,,,,,,,,1580.0,1186.0,0.7506329113924051,2549.2,2500.7,45.17,16.04,0.26312073362641414,0.33687926637358584,315.0,88.0,45.5,31.0,17.0
2025,Santa Barbara,54774,1611920127944.0,HAYWARD TWIN OAKS MONTESSORI,Hayward,Alameda,Hayward Unified,94542-1048,37.66194,-122.07446,Y,6.0,,,,,4.183333333,,,,,,,,,,,,,,,,,,,,,,,,,,,K-12 Schools (Public),name_city,39.0,38.0,97.4,33.0,86.8,,,,,,,,643.0,244.0,0.3794712286158631,2547.5,2499.2,44.44,2.22,0.29595801959495077,,56.5,44.5,23.5,20.0,14.0
2025,Santa Barbara,51160,49753904932554.0,HEALDSBURG HIGH SCHOOL,Healdsburg,Sonoma,Healdsburg Unified,95448-3449,38.621437,-122.86803,N,33.0,7.0,,0.2121212121212121,,3.973636364,4.272857143,,,,,,,,,4.0,,,,,14.0,,,15.0,,,,,,,,,High Schools (Public),uc_directory_atp,132.0,130.0,98.5,88.0,67.7,,,,,,,,503.0,284.0,0.5646123260437376,2629.3,2583.5,69.05,32.28,0.28381326779572813,-0.07169205567451603,91.0,37.0,21.0,18.0,9.0
2025,Santa Barbara,52347,43696414332904.0,HENRY M GUNN SENIOR HIGH SCHL,Palo Alto,Santa Clara,Palo Alto Unified,94306-3827,37.399966,-122.13179,N,284.0,99.0,8.0,0.3485915492957746,0.0808080808080808,4.017597173,4.23969697,4.185,,,74.0,7.0,,3.0,,13.0,,,166.0,19.0,13.0,8.0,,73.0,,,5.0,,,,,,High Schools (Public),uc_directory_atp,433.0,421.0,97.2,385.0,91.4,,,,,,,,1643.0,192.0,0.1168594035301278,2683.7,2731.8,83.59,77.64,0.3021759103524413,0.04641563894333334,519.0,382.0,304.0,254.0,90.0
2025,Santa Barbara,53088,43696664330080.0,HENRY T GUNDERSON HIGH SCHOOL,San Jose,Santa Clara,San Jose Unified,95136-2830,37.258238,-121.85269,N,28.0,11.0,3.0,0.3928571428571428,0.2727272727272727,3.983214286,4.252727273,,,,5.0,,3.0,,,,,,9.0,,10.0,,,,,,3.0,,,,,,High Schools (Public),uc_directory_atp,204.0,187.0,91.7,89.0,47.6,,,,,,,,744.0,406.0,0.5456989247311828,2569.1,2525.3,49.14,16.76,0.2866120866503731,0.10624505620676972,325.0,140.5,53.0,40.5,19.5
2025,Santa Barbara,51206,7617960730598.0,HERCULES HIGH SCHOOL,Hercules,Contra Costa,West Contra Costa Unified,94547-1554,37.99974,-122.25197,N,30.0,5.0,,0.1666666666666666,,3.914333333,4.312,,,,5.0,,,,,,5.0,,22.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,165.0,157.0,95.2,119.0,75.8,,,,,,,,767.0,320.0,0.4172099087353325,2622.2,2568.3,70.91,25.9,0.28138797842967883,-0.11472131176301223,310.0,167.0,77.0,60.0,30.0
2025,Santa Barbara,50386,7617210107797.0,HERITAGE HIGH SCHOOL,Brentwood,Contra Costa,Liberty Union High,94513-4604,37.925177,-121.75251,N,82.0,21.0,,0.2560975609756097,,3.838292683,4.174285714,,3.0,,11.0,,,,,4.0,10.0,,35.0,,13.0,,,19.0,,,,,,,,,High Schools (Public),uc_directory_atp,590.0,568.0,96.3,364.0,64.1,,,,,,,,2566.0,499.0,0.1944660950896336,2631.1,2593.6,71.18,39.06,0.2847655240375209,-0.028667963061911217,519.0,382.0,304.0,254.0,90.0
2025,Santa Barbara,53165,41690474133070.0,HILLSDALE HIGH SCHOOL,San Mateo,San Mateo,San Mateo Union High,94403-3800,37.532228,-122.31511,N,114.0,28.0,4.0,0.2456140350877192,0.1428571428571428,3.99877193,4.265714286,,,,19.0,,4.0,,,4.0,,,57.0,6.0,18.0,,,27.0,,,,,,,,,High Schools (Public),uc_directory_atp,403.0,366.0,90.8,274.0,74.9,,,,,,,,1585.0,400.0,0.252365930599369,2612.8,2582.0,64.95,37.23,0.2976651344549773,-0.052051099367258075,519.0,382.0,304.0,254.0,90.0
2025,Santa Barbara,53462,43694684333316.0,HOMESTEAD HIGH SCHOOL,Cupertino,Santa Clara,Fremont Union High,95014-0203,37.3366,-122.04887,N,305.0,99.0,15.0,0.3245901639344262,0.1515151515151515,4.02679868,4.261515152,4.254666667,,,64.0,14.0,3.0,3.0,,14.0,,,174.0,30.0,16.0,13.0,,68.0,,,8.0,,,,,5.0,High Schools (Public),uc_directory_atp,587.0,565.0,96.3,436.0,77.2,,,,,,,,2224.0,354.0,0.1591726618705036,2659.7,2695.7,78.56,71.21,0.3041460741372636,0.020444089797162612,519.0,382.0,304.0,254.0,90.0
2025,Santa Barbara,54255,1611920137646.0,IMPACT ACAD ARTS/TECHNOLOGY,Hayward,Alameda,Hayward Unified,94545-3451,37.63089,-122.10291,Y,22.0,6.0,,0.2727272727272727,,3.954210526,4.201666667,,,,,,4.0,,,,,,8.0,,11.0,,,,,,,,,,,,K-12 Schools (Public),fuzzy_name_city,91.0,88.0,96.7,88.0,100.0,,,,,,,,716.0,378.0,0.5279329608938548,2639.1,2528.1,78.41,19.32,0.28199366613095617,-0.00926639340368346,91.0,37.0,21.0,18.0,9.0
2025,Santa Barbara,52998,38684783830197.0,INDEPENDENCE HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94122-2508,37.763243,-122.46382,N,10.0,,,,,3.33,,,,,,,,,,,,,,,,,,,,,,,,,,,Alternative Schools of Choice,uc_directory_atp,133.0,113.0,85.0,37.0,32.7,,,,,,,,235.0,133.0,0.5659574468085107,,,,,0.21893996308677577,,91.0,37.0,21.0,18.0,9.0
2025,Santa Barbara,53087,43694274330031.0,INDEPENDENCE HIGH SCHOOL,San Jose,Santa Clara,East Side Union High,95133-1703,37.370953,-121.85602,N,62.0,21.0,,0.3387096774193548,,3.915322581,4.248571429,,,,19.0,,,,,,,,52.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,576.0,494.0,85.8,273.0,55.3,,,,,,,,2289.0,1075.0,0.4696373962429008,2601.3,2565.4,60.13,32.81,0.29004007964095013,0.04866959777840468,496.0,295.0,164.0,123.0,51.0
2025,Santa Barbara,50968,1611760134270.0,IRVINGTON HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94538-3353,37.522654,-121.96902,N,323.0,92.0,5.0,0.2848297213622291,0.0543478260869565,3.930248447,4.221195652,4.088,,,83.0,4.0,,4.0,,,,,275.0,16.0,6.0,14.0,,11.0,,,3.0,,,,,,High Schools (Public),uc_directory_atp,539.0,507.0,94.1,355.0,70.0,,,,,,,,2157.0,532.0,0.2466388502549837,2691.5,2712.6,85.09,73.38,0.29315452040852347,-0.008324799046294351,519.0,382.0,304.0,254.0,90.0
2025,Santa Barbara,50969,1612420134668.0,JAMES LOGAN HIGH SCHOOL,Union City,Alameda,New Haven Unified,94587-3321,37.592494,-122.02604,N,151.0,32.0,,0.2119205298013245,,3.85781457,4.25625,,,,23.0,3.0,3.0,,,,6.0,,116.0,5.0,18.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,780.0,743.0,95.3,389.0,52.4,,,,,,,,3096.0,1634.0,0.5277777777777778,2609.9,2565.6,62.36,32.43,0.28663758201470857,-0.07471705221338407,443.0,275.5,223.0,181.5,92.0
2025,Santa Barbara,50720,41689244133393.0,JEFFERSON HIGH SCHOOL,Daly City,San Mateo,Jefferson Union High,94014-2035,37.695804,-122.46473,N,23.0,9.0,,0.391304347826087,,3.888181818,4.194444444,,,,9.0,,,,,,,,16.0,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,267.0,253.0,94.8,167.0,66.0,,,,,,,,1072.0,441.0,0.4113805970149253,2550.5,2503.1,44.22,15.56,0.2820969965966098,0.10920735122947717,310.0,167.0,77.0,60.0,30.0
2025,Santa Barbara,53690,48705814830147.0,JESSE M BETHEL HIGH SCHOOL,Vallejo,Solano,Vallejo City Unified,94591-8367,38.116993,-122.2019,N,17.0,9.0,,0.5294117647058824,,3.901764706,4.165555556,,,,,,4.0,,,,8.0,,,,5.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,364.0,321.0,88.2,125.0,38.9,,,,,,,,1418.0,1097.0,0.7736248236953456,2493.9,2486.1,25.85,13.31,0.28208172546482685,0.2473300392410555,315.0,88.0,45.5,31.0,17.0
2025,Santa Barbara,50966,1611760134452.0,JOHN F KENNEDY HIGH SCHOOL,Fremont,Alameda,Fremont Unified,94538-1913,37.528399,-121.98312,N,54.0,13.0,,0.2407407407407407,,3.906481481,4.229230769,,,,11.0,,,,,,,,37.0,,6.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,337.0,302.0,89.6,164.0,54.3,,,,,,,,1273.0,671.0,0.5271013354281225,2571.2,2557.1,50.0,31.38,0.2842843539071899,-0.043543613166449224,325.0,140.5,53.0,40.5,19.5
2025,Santa Barbara,52630,7617960733659.0,JOHN F KENNEDY HIGH SCHOOL,Richmond,Contra Costa,West Contra Costa Unified,94804-3399,37.925364,-122.32931,N,5.0,4.0,3.0,0.8,0.75,3.71,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,224.0,164.0,73.2,37.0,22.6,,,,,,,,740.0,443.0,0.5986486486486486,2460.5,2441.5,15.08,5.6,0.2586792706802417,0.5413207293197584,325.0,140.5,53.0,40.5,19.5
2025,Santa Barbara,50710,7616970737023.0,JOHN SWETT HIGH SCHOOL,Crockett,Contra Costa,John Swett Unified,94525-1426,38.052381,-122.22105,N,7.0,4.0,,0.5714285714285714,,4.022857143,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,75.0,68.0,90.7,39.0,57.4,,,,,,,,351.0,260.0,0.7407407407407407,2584.7,2535.0,53.52,28.17,0.28202073133440403,0.28940784009416737,75.0,55.0,22.0,16.0,6.0
2025,Santa Barbara,55010,41690620139915.0,KIPP ESPERANZA HIGH SCHOOL,East Palo Alto,San Mateo,Sequoia Union High,94303-1748,37.467026,-122.13224,Y,9.0,,,,,3.625555556,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,High Schools (Public),name_city,67.0,60.0,89.6,60.0,100.0,,,,,,,,194.0,186.0,0.9587628865979382,2536.4,2526.8,42.86,20.97,0.24627903232062642,,75.0,55.0,22.0,16.0,6.0
2025,Santa Barbara,54231,1613090114421.0,KIPP KING COLLEGIATE HIGH SCH,San Lorenzo,Alameda,San Lorenzo Unified,94580-1315,37.674319,-122.15009,Y,42.0,12.0,,0.2857142857142857,,3.909285714,4.274166667,,,,9.0,,3.0,,,,,,20.0,,21.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,160.0,157.0,98.1,157.0,100.0,,,,,,,,662.0,485.0,0.7326283987915407,2670.6,2593.8,80.77,39.49,0.28175229313859057,0.003961992575695128,315.0,88.0,45.5,31.0,17.0
2025,Santa Barbara,54927,43694270137315.0,KIPP NAVIGATE COLLEGE PREP,San Jose,Santa Clara,East Side Union High,95127-4760,37.346162,-121.80826,Y,13.0,4.0,,0.3076923076923077,,3.634615385,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,High Schools (Public),name_city,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,Santa Barbara,54816,38684780127530.0,KIPP SAN FRANCISCO COLG PREP,San Francisco,San Francisco,San Francisco Unified,94124-2488,37.732378,-122.38235,Y,9.0,3.0,,0.3333333333333333,,3.77,,,,,,,3.0,,,,,,,,8.0,,,,,,,,,,,,High Schools (Public),fuzzy_name_city,68.0,62.0,91.2,62.0,100.0,,,,,,,,196.0,175.0,0.8928571428571429,2589.4,2514.3,57.58,13.64,0.26047856751366616,0.07285476581966716,75.0,55.0,22.0,16.0,6.0
2025,Santa Barbara,54377,43694270116889.0,KIPP SAN JOSE COLLEGIATE,San Jose,Santa Clara,East Side Union High,95133-1703,37.368245,-121.86008,Y,25.0,8.0,,0.32,,3.8128,4.3,,,,4.0,,3.0,,,,,,9.0,,14.0,,,,,,,,,,,,High Schools (Public),name_city,110.0,107.0,97.3,107.0,100.0,,,,,,,,512.0,363.0,0.708984375,2656.0,2652.0,76.19,56.6,0.2693980264337406,0.050601973566259395,91.0,37.0,21.0,18.0,9.0
2025,Santa Barbara,53680,7616300733725.0,LAS LOMAS HIGH SCHOOL,Walnut Creek,Contra Costa,Acalanes Union High,94596-5319,37.890139,-122.05741,N,160.0,57.0,8.0,0.35625,0.1403508771929824,3.9884375,4.24877193,4.1925,,,24.0,3.0,9.0,,,16.0,8.0,,55.0,6.0,21.0,,,64.0,,,4.0,,,,,3.0,High Schools (Public),uc_directory_atp,428.0,421.0,98.4,332.0,78.9,,,,,,,,1577.0,243.0,0.1540900443880786,2652.4,2635.1,73.4,53.32,0.2979492611198441,0.05830073888015591,519.0,382.0,304.0,254.0,90.0
2025,Santa Barbara,53208,43694274330668.0,LATINO COLLEGE PREP ACADEMY,San Jose,Santa Clara,East Side Union High,95127-3823,37.35905,-121.816,Y,13.0,5.0,,0.3846153846153846,,3.914615385,4.316,,,,,,5.0,,,,,,,,13.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,106.0,105.0,99.1,63.0,60.0,,,,,,,,421.0,350.0,0.831353919239905,2558.3,2494.1,42.42,10.1,0.2745323387416887,0.11008304587369588,75.0,55.0,22.0,16.0,6.0
2025,Santa Barbara,51689,,LATITUDE 37.8 HS MERRITT COLLEGE,Oakland,Alameda,,,,,,8.0,3.0,,0.375,,3.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,Santa Barbara,51231,1611920108670.0,LEADERSHIP PUBLIC SCH HAYWARD,Hayward,Alameda,Hayward Unified,94545-4600,37.624193,-122.0879,Y,24.0,6.0,,0.25,,3.815416667,4.201666667,,,,,,3.0,,,,,,8.0,,13.0,,,,,,,,,,,,High Schools (Public),fuzzy_name_city,140.0,132.0,94.3,127.0,96.2,,,,,,,,573.0,300.0,0.5235602094240838,2602.4,2564.5,59.4,31.34,0.27205935650347557,-0.02205935650347557,91.0,37.0,21.0,18.0,9.0
2025,Santa Barbara,53970,7617960101477.0,LEADERSHIP PUBLIC SCH RICHMOND,Richmond,Contra Costa,West Contra Costa Unified,94801-2411,37.934059,-122.3611,Y,12.0,4.0,,0.3333333333333333,,3.711666667,,,,,,,4.0,,,,,,,,12.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,130.0,122.0,93.8,115.0,94.3,,,,,,,,546.0,357.0,0.6538461538461539,2581.4,2542.5,55.47,22.22,0.26081835225379035,0.07251498107954296,91.0,37.0,21.0,18.0,9.0
2025,Santa Barbara,53092,43694014330239.0,LEIGH HIGH SCHOOL,San Jose,Santa Clara,Campbell Union High,95124-5616,37.24331,-121.92258,N,201.0,63.0,13.0,0.3134328358208955,0.2063492063492063,3.925422886,4.242222222,4.226153846,,,43.0,,3.0,,,15.0,5.0,,109.0,,17.0,,,62.0,,,7.0,,,,,6.0,High Schools (Public),uc_directory_atp,467.0,459.0,98.3,360.0,78.4,,,,,,,,1884.0,339.0,0.179936305732484,2662.5,2673.0,76.22,65.48,0.29252090329320546,0.020911932527690025,519.0,382.0,304.0,254.0,90.0
2025,Santa Barbara,53091,43696664333522.0,LELAND HIGH SCHOOL,San Jose,Santa Clara,San Jose Unified,95120-2142,37.220338,-121.84737,N,211.0,68.0,10.0,0.3222748815165877,0.1470588235294117,3.976809524,4.249253731,4.23,,,50.0,8.0,,,,8.0,6.0,,137.0,17.0,7.0,,,39.0,,,7.0,,,,,,High Schools (Public),uc_directory_atp,387.0,377.0,97.4,283.0,75.1,,,,,,,,1471.0,166.0,0.1128484024473147,2692.3,2700.5,85.67,69.94,0.2957673253714389,0.02650755614514877,519.0,382.0,304.0,254.0,90.0
2025,Santa Barbara,50375,7617210733980.0,LIBERTY HIGH SCHOOL,Brentwood,Contra Costa,Liberty Union High,94513-1132,37.934897,-121.6951,N,52.0,19.0,,0.3653846153846153,,3.840384615,4.165263158,,,,5.0,,6.0,,,6.0,5.0,,7.0,,19.0,,,19.0,,,,,,,,,High Schools (Public),uc_directory_atp,623.0,594.0,95.3,311.0,52.4,,,,,,,,2836.0,1012.0,0.3568406205923836,2609.9,2553.9,63.77,27.41,0.2836947502088637,0.08168986517575161,496.0,295.0,164.0,123.0,51.0
2025,Santa Barbara,54151,1612590108944.0,LIGHTHOUSE COMMUNITY CHAR HS,Oakland,Alameda,Oakland Unified,94621-1418,37.73705,-122.19663,Y,11.0,,,,,3.528181818,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,75.0,67.0,89.3,61.0,91.0,,,,,,,,281.0,261.0,0.9288256227758008,2539.9,2477.3,38.03,7.04,0.23718241859190894,,75.0,55.0,22.0,16.0,6.0
2025,Santa Barbara,52060,43695834333951.0,LIVE OAK HIGH SCHOOL,Morgan Hill,Santa Clara,Morgan Hill Unified,95037-3217,37.146484,-121.63401,N,36.0,9.0,,0.25,,3.955277778,4.252222222,,,,,,6.0,,,,,,8.0,,20.0,,,5.0,,,,,,,,,High Schools (Public),uc_directory_atp,268.0,256.0,95.5,126.0,49.2,,,,,,,,1101.0,462.0,0.4196185286103542,2551.4,2522.4,44.11,19.39,0.286911712383633,-0.036911712383633,310.0,167.0,77.0,60.0,30.0
2025,Santa Barbara,51425,1612000134536.0,LIVERMORE HIGH SCHOOL,Livermore,Alameda,Livermore Valley Joint Unified,94550-3298,37.680526,-121.76173,N,71.0,21.0,,0.2957746478873239,,3.972253521,4.273333333,,,,7.0,,,4.0,,6.0,,,32.0,,11.0,6.0,,17.0,,,,,,,,,High Schools (Public),uc_directory_atp,441.0,427.0,96.8,211.0,49.4,,,,,,,,1827.0,429.0,0.2348111658456486,2598.2,2563.9,57.84,36.31,0.2935293012417627,0.002245346645561197,519.0,382.0,304.0,254.0,90.0
2025,Santa Barbara,54993,,LODESTAR LIGHTHOUSE COMM CHARTER SC,Oakland,Alameda,,,,,,6.0,,,,,3.681666667,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,unmatched,,,,,,,,,,,,,,,,,,,,,,,,,,
2025,Santa Barbara,51510,43696094334116.0,LOS ALTOS HIGH SCHOOL,Los Altos,Santa Clara,Mountain View-Los Altos Union High,94022-2206,37.384992,-122.10918,N,282.0,94.0,11.0,0.3333333333333333,0.1170212765957446,3.98606383,4.249468085,4.176363636,,,53.0,11.0,5.0,,,24.0,,,133.0,21.0,33.0,,,89.0,,,6.0,,,,,4.0,High Schools (Public),uc_directory_atp,544.0,527.0,96.9,440.0,83.5,,,,,,,,2170.0,359.0,0.1654377880184331,2671.7,2683.5,76.29,66.53,0.3001745528474335,0.03315878048589982,519.0,382.0,304.0,254.0,90.0
2025,Santa Barbara,51855,43695344334371.0,LOS GATOS HIGH SCHOOL,Los Gatos,Santa Clara,Los Gatos-Saratoga Union High,95030-6917,37.221218,-121.97707,N,243.0,59.0,12.0,0.242798353909465,0.2033898305084746,3.92691358,4.254237288,4.241666667,,,34.0,6.0,3.0,,,16.0,,,109.0,12.0,19.0,,,96.0,,,4.0,,,,,6.0,High Schools (Public),uc_directory_atp,520.0,506.0,97.3,424.0,83.8,,,,,,,,1914.0,131.0,0.0684430512016718,2668.5,2666.8,83.63,63.29,0.2945263442696794,-0.05172799036021439,519.0,382.0,304.0,254.0,90.0
2025,Santa Barbara,52970,38684783833407.0,LOWELL HIGH SCHOOL,San Francisco,San Francisco,San Francisco Unified,94132-1401,37.731044,-122.48355,N,315.0,83.0,9.0,0.2634920634920635,0.108433734939759,3.927365079,4.229879518,4.17,,,56.0,5.0,7.0,,,13.0,12.0,,195.0,13.0,35.0,,,57.0,,,6.0,,,,,,High Schools (Public),uc_directory_atp,624.0,587.0,94.1,488.0,83.1,,,,,,,,2571.0,1093.0,0.425126409957215,2681.1,2678.5,84.5,66.29,0.2947058792496793,-0.03121381575761578,496.0,295.0,164.0,123.0,51.0
2025,Santa Barbara,53463,43694684334421.0,LYNBROOK HIGH SCHOOL,San Jose,Santa Clara,Fremont Union High,95129-4172,37.300713,-122.00647,N,306.0,122.0,6.0,0.3986928104575163,0.0491803278688524,4.069084967,4.269836066,4.203333333,,,94.0,21.0,,5.0,,,,,244.0,47.0,,8.0,,,,,4.0,,,,,,High Schools (Public),uc_directory_atp,407.0,397.0,97.5,370.0,93.2,,,,,,,,1702.0,111.0,0.0652173913043478,2731.2,2792.6,93.72,92.21,0.30694065589259883,0.09175215456491748,519.0,382.0,304.0,254.0,90.0
2025,Santa Barbara,54553,7100740114470.0,MAKING WAVES ACADEMY,Richmond,Contra Costa,Contra Costa County Office of Education,94806-1942,37.988463,-122.33185,Y,24.0,8.0,,0.3333333333333333,,3.940434783,4.22125,,,,,,7.0,,,,,,,,22.0,,,,,,,,,,,,K-12 Schools (Public),name_city,143.0,134.0,93.7,134.0,100.0,,,,,,,,1078.0,861.0,0.7987012987012987,2619.2,2538.2,67.57,21.62,0.2835179953820685,0.049815337951264804,75.0,55.0,22.0,16.0,6.0
2025,Santa Barbara,53833,48705814830196.0,MARE ISLAND TECHNOLOGY ACADEMY,Vallejo,Solano,Vallejo City Unified,94589-1825,38.150659,-122.24556,Y,7.0,3.0,,0.4285714285714285,,3.831428571,,,,,,,,,,,,,,,,,,,,,,,,,,,High Schools (Public),uc_directory_atp,102.0,96.0,94.1,77.0,80.2,,,,,,,,473.0,299.0,0.6321353065539113,2575.4,2507.0,55.77,17.31,0.2689333203464693,0.15963810822495922,91.0,37.0,21.0,18.0,9.0
2025,Santa Barbara,53386,49709204930244.0,MARIA CARRILLO HIGH SCHOOL,Santa Rosa,Sonoma,Santa Rosa High,95409-2787,38.478707,-122.66132,N,71.0,23.0,4.0,0.323943661971831,0.1739130434782608,3.857323944,4.236956522,,,,9.0,,,,,13.0,5.0,,19.0,,10.0,,,35.0,,,,,,,,3.0,High Schools (Public),uc_directory_atp,376.0,357.0,94.9,211.0,59.1,,,,,,,,1584.0,555.0,0.3503787878787879,2639.9,2606.0,73.73,46.26,0.28165197715493306,0.042291684816897934,310.0,167.0,77.0,60.0,30.0
2025,Santa Barbara,52220,1612590110189.0,MCCLYMONDS HIGH SCHOOL,Oakland,Alameda,Oakland Unified,94607-3415,37.817864,-122.27863,N,7.0,,,,,3.685714286,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,High Schools (Public),name_city,65.0,61.0,93.8,35.0,57.4,,,,,,,,273.0,262.0,0.9597069597069596,2475.5,2427.8,16.95,3.57,0.24769946248308267,,75.0,55.0,22.0,16.0,6.0
2025,Santa Barbara,50170,41690624133716.0,MENLO ATHERTON HIGH SCHOOL,Atherton,San Mateo,Sequoia Union High,94025-3438,37.459107,-122.17331,N,198.0,44.0,7.0,0.2222222222222222,0.1590909090909091,3.930152284,4.246136364,4.197142857,,,16.0,,3.0,,,25.0,,,56.0,8.0,30.0,,,99.0,,,,,,,,4.0,High Schools (Public),uc_directory_atp,537.0,487.0,90.7,319.0,65.5,,,,,,,,2158.0,712.0,0.329935125115848,2655.2,2641.8,72.01,54.27,0.29236572228180474,-0.07014350005958253,496.0,295.0,164.0,123.0,51.0
2025,Santa Barbara,53009,1612590100701.0,METWEST HIGH SCHOOL,Oakland,Alameda,,,,,,7.0,3.0,,0.4285714285714285,,3.785714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,uc_directory_atp,,,,,,,,,,,,,,,,2499.1,2447.4,26.47,3.03,,,,,,,
2025,Santa Barbara,53204,7617960730291.0,MIDDLE COLLEGE HIGH SCHOOL,San Pablo,Contra Costa,West Contra Costa Unified,94806-3195,37.968886,-122.34215,N,22.0,10.0,3.0,0.4545454545454545,0.3,3.975454545,4.243,,,,5.0,,4.0,,,,,,10.0,,10.0,,,,,,,,,,,,High Schools (Public),uc_directory_atp,72.0,72.0,100.0,72.0,100.0,,,,,,,,294.0,191.0,0.6496598639455783,2689.6,2638.0,91.67,52.78,0.281554749519745,0.17299070502570946,91.0,37.0,21.0,18.0,9.0
2025,Santa Barbara,51972,41690474134557.0,MILLS HIGH SCHOOL,Millbrae,San Mateo,San Mateo Union High,94030-3024,37.593162,-122.38911,N,115.0,33.0,4.0,0.2869565217391304,0.1212121212121212,4.001304348,4.25030303,,,,29.0,,,,,,,,101.0,,,,,6.0,,,4.0,,,,,,High Schools (Public),uc_directory_atp,278.0,270.0,97.1,180.0,66.7,,,,,,,,1115.0,226.0,0.2026905829596412,2638.5,2633.4,75.29,56.49,0.29412978465476525,-0.007173262915634859,298.5,205.0,152.5,114.0,51.0
